PartnerID,accountGuid,domains,plan,PartNumber,itemCount,partnerPurchasedPlanID
26392,9ad3da9b-29d7-4dda-b25a-618333740921,smith5369-5477608986897.serverdata.net,E2016_Exch_1_HOSTWAY,,1,9ad3da9b29d74ddab25a618333740921
26392,439aed95-cdb6-47f3-a96e-bc6768176fe4,smith7965334-8302114503.serverdata.net,E2016_Exch_1_HOSTWAY,,1,439aed95cdb647f3a96ebc6768176fe4
26392,439aed95-cdb6-47f3-a96e-bc6768176fe4,smith7965334-8302114503.serverdata.net,E2016_Exch_1_HOSTWAY,,1,439aed95cdb647f3a96ebc6768176fe4
26392,d1f75edb-c151-4df5-aa52-e31115f9ab3b,smith7701347-4252529348.serverdata.net,E2016_Exch_1_HOSTWAY,,1,d1f75edbc1514df5aa52e31115f9ab3b
26392,d1f75edb-c151-4df5-aa52-e31115f9ab3b,smith7701347-4252529348.serverdata.net,E2016_Exch_1_HOSTWAY,,1,d1f75edbc1514df5aa52e31115f9ab3b
26392,fe4b0cfd-afd9-4491-a5d7-006b07f50e8f,smith1873804-5216811034.serverdata.net,E2016_Exch_Skype_1_HOSTWAY,,1,fe4b0cfdafd94491a5d7006b07f50e8f
26392,fe4b0cfd-afd9-4491-a5d7-006b07f50e8f,smith1873804-5216811034.serverdata.net,E2016_Exch_Skype_1_HOSTWAY,,1,fe4b0cfdafd94491a5d7006b07f50e8f
26392,fe4b0cfd-afd9-4491-a5d7-006b07f50e8f,smith1873804-5216811034.serverdata.net,E2016_Exch_Skype_1_HOSTWAY,,1,fe4b0cfdafd94491a5d7006b07f50e8f
26392,49958ce7-1d23-479b-826f-2e511fe160b2,smith5064044-7872084469.serverdata.net,E2016_Exch_1_HOSTWAY,,1,49958ce71d23479b826f2e511fe160b2
26392,49958ce7-1d23-479b-826f-2e511fe160b2,smith5064044-7872084469.serverdata.net,E2016_Exch_1_HOSTWAY,,1,49958ce71d23479b826f2e511fe160b2
26392,3413b4f6-0119-4575-9ce0-ac0984b4b5eb,smith4785681-4573669177.serverdata.net,E2016_Exch_1_HOSTWAY,,1,3413b4f6011945759ce0ac0984b4b5eb
26392,3413b4f6-0119-4575-9ce0-ac0984b4b5eb,smith4785681-4573669177.serverdata.net,E2016_Exch_1_HOSTWAY,,1,3413b4f6011945759ce0ac0984b4b5eb
26392,4d5417b3-297d-4dde-8fdb-0ba0246f8234,smith7187348-4361561170.serverdata.net,E2016_Exch_Skype_1_HOSTWAY,,1,4d5417b3297d4dde8fdb0ba0246f8234
26392,4d5417b3-297d-4dde-8fdb-0ba0246f8234,smith7187348-4361561170.serverdata.net,E2016_Exch_Skype_1_HOSTWAY,,1,4d5417b3297d4dde8fdb0ba0246f8234
26392,4d5417b3-297d-4dde-8fdb-0ba0246f8234,smith7187348-4361561170.serverdata.net,E2016_Exch_Skype_1_HOSTWAY,,1,4d5417b3297d4dde8fdb0ba0246f8234
26392,b9d346f8-f975-4d18-8a0f-1d7f2e314833,billingdemo1.serverdata.net,E2016_Exch_1_HOSTWAY,,1,b9d346f8f9754d188a0f1d7f2e314833
26392,b9d346f8-f975-4d18-8a0f-1d7f2e314833,billingdemo1.serverdata.net,E2016_Exch_1_HOSTWAY,,1,b9d346f8f9754d188a0f1d7f2e314833
26392,b9d346f8-f975-4d18-8a0f-1d7f2e314833,billingdemo1.serverdata.net,E2016_Exch_1_HOSTWAY,,1,b9d346f8f9754d188a0f1d7f2e314833
26392,b9d346f8-f975-4d18-8a0f-1d7f2e314833,billingdemo1.serverdata.net,E2016_Exch_1_HOSTWAY,,1,b9d346f8f9754d188a0f1d7f2e314833
26392,0bb6911b-8393-463e-a517-4ba47b03f290,billingdemo2.serverdata.net,E2016_Exch_Skype_1_HOSTWAY,,1,0bb6911b8393463ea5174ba47b03f290
26392,0bb6911b-8393-463e-a517-4ba47b03f290,billingdemo2.serverdata.net,E2016_Exch_Skype_1_HOSTWAY,,1,0bb6911b8393463ea5174ba47b03f290
26392,0bb6911b-8393-463e-a517-4ba47b03f290,billingdemo2.serverdata.net,E2016_Exch_Skype_1_HOSTWAY,,1,0bb6911b8393463ea5174ba47b03f290
26392,57745177-7c84-4490-9a1c-2be4b51587c7,billingdemo3.serverdata.net,E2016_Exch_1_HOSTWAY,,1,577451777c8444909a1c2be4b51587c7
26392,57745177-7c84-4490-9a1c-2be4b51587c7,billingdemo3.serverdata.net,E2016_Exch_1_HOSTWAY,,1,577451777c8444909a1c2be4b51587c7
26392,ea18b17c-f6a3-477c-8dbd-576f9330cbbd,smith9632349-0524036960.serverdata.net,E2016_Exch_1_HOSTWAY,,1,ea18b17cf6a3477c8dbd576f9330cbbd
26392,ea18b17c-f6a3-477c-8dbd-576f9330cbbd,smith9632349-0524036960.serverdata.net,E2016_Exch_1_HOSTWAY,,1,ea18b17cf6a3477c8dbd576f9330cbbd
26392,97414867-5ecb-4734-8816-fb584397f130,testaccusername1.serverdata.net,E2016_Exch_1_HOSTWAY,,1,974148675ecb47348816fb584397f130
26392,97414867-5ecb-4734-8816-fb584397f130,testaccusername1.serverdata.net,E2016_Exch_1_HOSTWAY,,1,974148675ecb47348816fb584397f130
26392,6a840946-2c80-4c19-8ed5-b2bb9d0ac820,testaccusername2.serverdata.net,E2016_Exch_1_HOSTWAY,,1,6a8409462c804c198ed5b2bb9d0ac820
26392,6a840946-2c80-4c19-8ed5-b2bb9d0ac820,testaccusername2.serverdata.net,E2016_Exch_1_HOSTWAY,,1,6a8409462c804c198ed5b2bb9d0ac820
26392,38f56c42-339e-41b9-b8d5-f0dcc4aefb8f,Peter1111.serverdata.net,E2016_Exch_1_HOSTWAY,,1,38f56c42339e41b9b8d5f0dcc4aefb8f
26392,38f56c42-339e-41b9-b8d5-f0dcc4aefb8f,Peter1111.serverdata.net,E2016_Exch_1_HOSTWAY,,1,38f56c42339e41b9b8d5f0dcc4aefb8f
26392,95121510-5a19-4e04-9e17-738668e4b95a,Peter1112.serverdata.net,E2016_Exch_Skype_1_HOSTWAY,,1,951215105a194e049e17738668e4b95a
26392,95121510-5a19-4e04-9e17-738668e4b95a,Peter1112.serverdata.net,E2016_Exch_Skype_1_HOSTWAY,,1,951215105a194e049e17738668e4b95a
26392,95121510-5a19-4e04-9e17-738668e4b95a,Peter1112.serverdata.net,E2016_Exch_Skype_1_HOSTWAY,,1,951215105a194e049e17738668e4b95a
26392,52de8849-1c3e-4e71-9da4-0148e520ae47,Peter1113.serverdata.net,E2016_Exch_Skype_1_HOSTWAY,,1,52de88491c3e4e719da40148e520ae47
26392,52de8849-1c3e-4e71-9da4-0148e520ae47,Peter1113.serverdata.net,E2016_Exch_Skype_1_HOSTWAY,,1,52de88491c3e4e719da40148e520ae47
26392,52de8849-1c3e-4e71-9da4-0148e520ae47,Peter1113.serverdata.net,E2016_Exch_Skype_1_HOSTWAY,,1,52de88491c3e4e719da40148e520ae47
26392,8446c1da-7f18-40fd-9441-c440ef99754e,smith5203623-9652997089.serverdata.net,E2016_Exch_1_HOSTWAY,,1,8446c1da7f1840fd9441c440ef99754e
26392,8446c1da-7f18-40fd-9441-c440ef99754e,smith5203623-9652997089.serverdata.net,E2016_Exch_1_HOSTWAY,,1,8446c1da7f1840fd9441c440ef99754e
26392,80c4db97-248a-4b1b-adf6-0a5ad62429a9,ng-test-hwus-fitnesse-20170525-0638.com,E2016_Exch_1_HOSTWAY,,1,80c4db97248a4b1badf60a5ad62429a9
26392,80c4db97-248a-4b1b-adf6-0a5ad62429a9,ng-test-hwus-fitnesse-20170525-0638.com,E2016_Exch_1_HOSTWAY,,2,80c4db97248a4b1badf60a5ad62429a9
26392,80c4db97-248a-4b1b-adf6-0a5ad62429a9,ng-test-hwus-fitnesse-20170525-0638.com,E2016_Exch_1_HOSTWAY,,1,80c4db97248a4b1badf60a5ad62429a9
26392,3ef8f12a-9bea-4c2c-9767-1579d2e24349,acct5704470-02899186552.serverdata.net,E2016_Exch_1_HOSTWAY,,1,3ef8f12a9bea4c2c97671579d2e24349
26392,3ef8f12a-9bea-4c2c-9767-1579d2e24349,acct5704470-02899186552.serverdata.net,E2016_Exch_1_HOSTWAY,,1,3ef8f12a9bea4c2c97671579d2e24349
26392,25004fba-7291-4662-b628-2074b5acbe6e,tttttest123.serverdata.net,E2016_Exch_1_HOSTWAY,,1,25004fba72914662b6282074b5acbe6e
26392,25004fba-7291-4662-b628-2074b5acbe6e,tttttest123.serverdata.net,E2016_Exch_1_HOSTWAY,,1,25004fba72914662b6282074b5acbe6e
26392,309b8cad-a310-45a3-9582-0cb0972739ed,smith1553108-3170560146.serverdata.net,E2016_Exch_1_HOSTWAY,,1,309b8cada31045a395820cb0972739ed
26392,309b8cad-a310-45a3-9582-0cb0972739ed,smith1553108-3170560146.serverdata.net,E2016_Exch_1_HOSTWAY,,1,309b8cada31045a395820cb0972739ed
26392,b88dc21e-06b5-44f8-9305-2e18f529686c,acct7934780-85675581156.serverdata.net,E2016_Exch_1_HOSTWAY,,1,b88dc21e06b544f893052e18f529686c
26392,b88dc21e-06b5-44f8-9305-2e18f529686c,acct7934780-85675581156.serverdata.net,E2016_Exch_1_HOSTWAY,,1,b88dc21e06b544f893052e18f529686c
26392,405477c7-5f2f-4356-9ba4-299b7deb8c6c,acct8881812-45235867141.serverdata.net,E2016_Exch_1_HOSTWAY,,1,405477c75f2f43569ba4299b7deb8c6c
26392,405477c7-5f2f-4356-9ba4-299b7deb8c6c,acct8881812-45235867141.serverdata.net,E2016_Exch_1_HOSTWAY,,1,405477c75f2f43569ba4299b7deb8c6c
26392,405477c7-5f2f-4356-9ba4-299b7deb8c6c,acct8881812-45235867141.serverdata.net,E2016_Exch_1_HOSTWAY,,1,405477c75f2f43569ba4299b7deb8c6c
26392,1f62cbd6-0c1b-4b76-8d47-a67fb8748bb8,acct133659-056617784200.serverdata.net,E2016_Exch_1_HOSTWAY,,1,1f62cbd60c1b4b768d47a67fb8748bb8
26392,1f62cbd6-0c1b-4b76-8d47-a67fb8748bb8,acct133659-056617784200.serverdata.net,E2016_Exch_1_HOSTWAY,,1,1f62cbd60c1b4b768d47a67fb8748bb8
26392,d2da93b0-1e25-4991-beee-4dc2ae4dca3d,test-add-domain.com,E2016_Exch_1_HOSTWAY,,1,d2da93b01e254991beee4dc2ae4dca3d
26392,d2da93b0-1e25-4991-beee-4dc2ae4dca3d,test-add-domain.com,E2016_Exch_1_HOSTWAY,,2,d2da93b01e254991beee4dc2ae4dca3d
26392,028aed1b-4228-4c27-acb1-898166576b1f,acct40027-5632983614248.serverdata.net,E2016_Exch_1_HOSTWAY,,1,028aed1b42284c27acb1898166576b1f
26392,028aed1b-4228-4c27-acb1-898166576b1f,acct40027-5632983614248.serverdata.net,E2016_Exch_1_HOSTWAY,,1,028aed1b42284c27acb1898166576b1f
26392,ce6f09a5-a27c-4376-90c5-0533b9cf5a36,acct5343505-90955435476.serverdata.net,E2016_Exch_1_HOSTWAY,,1,ce6f09a5a27c437690c50533b9cf5a36
26392,ce6f09a5-a27c-4376-90c5-0533b9cf5a36,acct5343505-90955435476.serverdata.net,E2016_Exch_1_HOSTWAY,,1,ce6f09a5a27c437690c50533b9cf5a36
26392,67a47e9e-bf9a-4e33-a590-b3280fa69203,test2.net,E2016_Exch_1_HOSTWAY,,1,67a47e9ebf9a4e33a590b3280fa69203
26392,67a47e9e-bf9a-4e33-a590-b3280fa69203,test2.net,E2016_Exch_1_HOSTWAY,,2,67a47e9ebf9a4e33a590b3280fa69203
26392,0d3f52b9-1487-481e-b23c-ec58edfa64b0,acct4623327-85737482387.serverdata.net,E2016_Exch_1_HOSTWAY,,1,0d3f52b91487481eb23cec58edfa64b0
26392,0d3f52b9-1487-481e-b23c-ec58edfa64b0,acct4623327-85737482387.serverdata.net,E2016_Exch_1_HOSTWAY,,1,0d3f52b91487481eb23cec58edfa64b0
26392,7a314876-25d3-40df-8f8e-74aacd6ad01a,acct3379435-16835324209.serverdata.net,E2016_Exch_1_HOSTWAY,,1,7a31487625d340df8f8e74aacd6ad01a
26392,7a314876-25d3-40df-8f8e-74aacd6ad01a,acct3379435-16835324209.serverdata.net,E2016_Exch_1_HOSTWAY,,2,7a31487625d340df8f8e74aacd6ad01a
26392,7a314876-25d3-40df-8f8e-74aacd6ad01a,acct3379435-16835324209.serverdata.net,E2016_Exch_1_HOSTWAY,,1,7a31487625d340df8f8e74aacd6ad01a
26392,b7809bc5-c52d-4925-ae10-77850157f0ce,acct6008837-99737586213.serverdata.net,E2016_Exch_1_HOSTWAY,,1,b7809bc5c52d4925ae1077850157f0ce
26392,b7809bc5-c52d-4925-ae10-77850157f0ce,acct6008837-99737586213.serverdata.net,E2016_Exch_1_HOSTWAY,,1,b7809bc5c52d4925ae1077850157f0ce
26392,4a513a5d-bb68-4197-ad38-cb4172f41812,acct6869714-62194587288.serverdata.net,E2016_Exch_1_HOSTWAY,,1,4a513a5dbb684197ad38cb4172f41812
26392,4a513a5d-bb68-4197-ad38-cb4172f41812,acct6869714-62194587288.serverdata.net,E2016_Exch_1_HOSTWAY,,1,4a513a5dbb684197ad38cb4172f41812
26392,d5508e5a-806a-4b72-a025-9d26293c7b61,acct8409469-64575114743.serverdata.net,E2016_Exch_1_HOSTWAY,,1,d5508e5a806a4b72a0259d26293c7b61
26392,d5508e5a-806a-4b72-a025-9d26293c7b61,acct8409469-64575114743.serverdata.net,E2016_Exch_1_HOSTWAY,,1,d5508e5a806a4b72a0259d26293c7b61
26392,5a267458-b339-4c4c-8cf6-edbb32143c08,smith8858677-5021705921.serverdata.net,E2016_Exch_1_HOSTWAY,,1,5a267458b3394c4c8cf6edbb32143c08
26392,5a267458-b339-4c4c-8cf6-edbb32143c08,smith8858677-5021705921.serverdata.net,E2016_Exch_1_HOSTWAY,,1,5a267458b3394c4c8cf6edbb32143c08
26392,68c655fc-5b5a-4a2a-bb31-99d7a3b3fdde,testusername123.serverdata.net,E2016_Exch_1_HOSTWAY,,1,68c655fc5b5a4a2abb3199d7a3b3fdde
26392,68c655fc-5b5a-4a2a-bb31-99d7a3b3fdde,testusername123.serverdata.net,E2016_Exch_1_HOSTWAY,,1,68c655fc5b5a4a2abb3199d7a3b3fdde
26392,4470d58c-fa9b-4e09-b7b1-6e562a3179d5,acct6346832-59150597016.serverdata.net,E2016_Exch_1_HOSTWAY,,1,4470d58cfa9b4e09b7b16e562a3179d5
26392,4470d58c-fa9b-4e09-b7b1-6e562a3179d5,acct6346832-59150597016.serverdata.net,E2016_Exch_1_HOSTWAY,,1,4470d58cfa9b4e09b7b16e562a3179d5
26392,16e3d298-330f-4b7d-a2ba-61430e011cb2,acct4886694-81296722040.serverdata.net,E2016_Exch_1_HOSTWAY,,1,16e3d298330f4b7da2ba61430e011cb2
26392,16e3d298-330f-4b7d-a2ba-61430e011cb2,acct4886694-81296722040.serverdata.net,E2016_Exch_1_HOSTWAY,,1,16e3d298330f4b7da2ba61430e011cb2
26392,fe44b680-3e6b-4261-b1ed-9254aa779d16,acct3835941-13517022074.serverdata.net,E2016_Exch_1_HOSTWAY,,1,fe44b6803e6b4261b1ed9254aa779d16
26392,fe44b680-3e6b-4261-b1ed-9254aa779d16,acct3835941-13517022074.serverdata.net,E2016_Exch_1_HOSTWAY,,1,fe44b6803e6b4261b1ed9254aa779d16
26392,5462d958-92c4-4f9c-be6f-e8ea16522689,acct7500445-94246663282.serverdata.net,E2016_Exch_1_HOSTWAY,,1,5462d95892c44f9cbe6fe8ea16522689
26392,5462d958-92c4-4f9c-be6f-e8ea16522689,acct7500445-94246663282.serverdata.net,E2016_Exch_1_HOSTWAY,,1,5462d95892c44f9cbe6fe8ea16522689
26392,14acd8a3-7627-4f15-b1a8-faa1038be7a9,acct8332787-30023871210.serverdata.net,E2016_Exch_1_HOSTWAY,,1,14acd8a376274f15b1a8faa1038be7a9
26392,14acd8a3-7627-4f15-b1a8-faa1038be7a9,acct8332787-30023871210.serverdata.net,E2016_Exch_1_HOSTWAY,,1,14acd8a376274f15b1a8faa1038be7a9
26392,61122b37-6f1c-42fa-bb83-71ccc006a5f3,acct8650123-25526281809.serverdata.net,E2016_Exch_1_HOSTWAY,,1,61122b376f1c42fabb8371ccc006a5f3
26392,61122b37-6f1c-42fa-bb83-71ccc006a5f3,acct8650123-25526281809.serverdata.net,E2016_Exch_1_HOSTWAY,,1,61122b376f1c42fabb8371ccc006a5f3
26392,e481f888-de63-4d9b-8a4d-94bfd37e01e6,acct517801-215694853246.serverdata.net,E2016_Exch_1_HOSTWAY,,2,e481f888de634d9b8a4d94bfd37e01e6
26392,e481f888-de63-4d9b-8a4d-94bfd37e01e6,acct517801-215694853246.serverdata.net,E2016_Exch_1_HOSTWAY,,1,e481f888de634d9b8a4d94bfd37e01e6
26392,e481f888-de63-4d9b-8a4d-94bfd37e01e6,acct517801-215694853246.serverdata.net,E2016_Exch_1_HOSTWAY,,1,e481f888de634d9b8a4d94bfd37e01e6
26392,e481f888-de63-4d9b-8a4d-94bfd37e01e6,acct517801-215694853246.serverdata.net,E2016_Exch_1_HOSTWAY,,1,e481f888de634d9b8a4d94bfd37e01e6
26392,e481f888-de63-4d9b-8a4d-94bfd37e01e6,acct517801-215694853246.serverdata.net,E2016_Exch_1_HOSTWAY,,1,e481f888de634d9b8a4d94bfd37e01e6
26392,21364fda-7ccd-4a3e-93f8-8c1426beef9d,acct5773205-19278813250.serverdata.net,E2016_Exch_1_HOSTWAY,,1,21364fda7ccd4a3e93f88c1426beef9d
26392,21364fda-7ccd-4a3e-93f8-8c1426beef9d,acct5773205-19278813250.serverdata.net,E2016_Exch_1_HOSTWAY,,1,21364fda7ccd4a3e93f88c1426beef9d
26392,86f5381c-aafd-447b-98d1-460c324b4058,acct5754355-46860921164.serverdata.net,E2016_Exch_1_HOSTWAY,,1,86f5381caafd447b98d1460c324b4058
26392,86f5381c-aafd-447b-98d1-460c324b4058,acct5754355-46860921164.serverdata.net,E2016_Exch_1_HOSTWAY,,1,86f5381caafd447b98d1460c324b4058
26392,68c800b7-871e-4816-80fc-fe5fe2eabc01,acct3442254-14424484661.serverdata.net,E2016_Exch_1_HOSTWAY,,1,68c800b7871e481680fcfe5fe2eabc01
26392,68c800b7-871e-4816-80fc-fe5fe2eabc01,acct3442254-14424484661.serverdata.net,E2016_Exch_1_HOSTWAY,,1,68c800b7871e481680fcfe5fe2eabc01
26392,8595da7f-ad21-4969-abbd-50965cc6943d,acct4824270-01000023134.serverdata.net,E2016_Exch_1_HOSTWAY,,1,8595da7fad214969abbd50965cc6943d
26392,8595da7f-ad21-4969-abbd-50965cc6943d,acct4824270-01000023134.serverdata.net,E2016_Exch_1_HOSTWAY,,1,8595da7fad214969abbd50965cc6943d
26392,bbba9fc6-97ec-41aa-b44f-63bf418e531b,acct6232277-82461724247.serverdata.net,E2016_Exch_1_HOSTWAY,,1,bbba9fc697ec41aab44f63bf418e531b
26392,bbba9fc6-97ec-41aa-b44f-63bf418e531b,acct6232277-82461724247.serverdata.net,E2016_Exch_1_HOSTWAY,,1,bbba9fc697ec41aab44f63bf418e531b
26392,bbba9fc6-97ec-41aa-b44f-63bf418e531b,acct6232277-82461724247.serverdata.net,E2016_Exch_1_HOSTWAY,,1,bbba9fc697ec41aab44f63bf418e531b
26392,c526d98f-b4d7-47e6-9237-95a20566d14e,smith7051780-5632664983.serverdata.net,E2016_Exch_1_HOSTWAY,,1,c526d98fb4d747e6923795a20566d14e
26392,c526d98f-b4d7-47e6-9237-95a20566d14e,smith7051780-5632664983.serverdata.net,E2016_Exch_1_HOSTWAY,,1,c526d98fb4d747e6923795a20566d14e
26392,88484812-d42b-4d44-84d0-d43d8ee38a26,acct4778597-56213618118.serverdata.net,E2016_Exch_1_HOSTWAY,,1,88484812d42b4d4484d0d43d8ee38a26
26392,88484812-d42b-4d44-84d0-d43d8ee38a26,acct4778597-56213618118.serverdata.net,E2016_Exch_1_HOSTWAY,,1,88484812d42b4d4484d0d43d8ee38a26
26392,e9aa2cff-c890-4f4c-9ef6-d09b203b18f5,acct851436-764140145596.serverdata.net,E2016_Comp_Sec_1_HOSTWAY,,1,e9aa2cffc8904f4c9ef6d09b203b18f5
26392,e9aa2cff-c890-4f4c-9ef6-d09b203b18f5,acct851436-764140145596.serverdata.net,E2016_Comp_Sec_1_HOSTWAY,,1,e9aa2cffc8904f4c9ef6d09b203b18f5
26392,e9aa2cff-c890-4f4c-9ef6-d09b203b18f5,acct851436-764140145596.serverdata.net,E2016_Comp_Sec_1_HOSTWAY,,1,e9aa2cffc8904f4c9ef6d09b203b18f5
26392,e9aa2cff-c890-4f4c-9ef6-d09b203b18f5,acct851436-764140145596.serverdata.net,E2016_Comp_Sec_1_HOSTWAY,,1,e9aa2cffc8904f4c9ef6d09b203b18f5
26392,e9aa2cff-c890-4f4c-9ef6-d09b203b18f5,acct851436-764140145596.serverdata.net,E2016_Comp_Sec_1_HOSTWAY,,1,e9aa2cffc8904f4c9ef6d09b203b18f5
26392,f56ea6cb-fc28-4f4f-ac8d-fca37ef8f381,smith7963072-4917238039.serverdata.net,E2016_Exch_1_HOSTWAY,,1,f56ea6cbfc284f4fac8dfca37ef8f381
26392,f56ea6cb-fc28-4f4f-ac8d-fca37ef8f381,smith7963072-4917238039.serverdata.net,E2016_Exch_1_HOSTWAY,,1,f56ea6cbfc284f4fac8dfca37ef8f381
26392,a368df23-8e70-45d3-9867-c384e3453734,acct307825-869597808856.serverdata.net,E2016_Exch_1_HOSTWAY,,1,a368df238e7045d39867c384e3453734
26392,a368df23-8e70-45d3-9867-c384e3453734,acct307825-869597808856.serverdata.net,E2016_Exch_1_HOSTWAY,,1,a368df238e7045d39867c384e3453734
26392,5c579376-bf33-4f01-a664-e94cb4dbf37b,acct9386289-02539696932.serverdata.net,E2016_Exch_1_HOSTWAY,,1,5c579376bf334f01a664e94cb4dbf37b
26392,5c579376-bf33-4f01-a664-e94cb4dbf37b,acct9386289-02539696932.serverdata.net,E2016_Exch_1_HOSTWAY,,1,5c579376bf334f01a664e94cb4dbf37b
26392,4e52e68c-4675-43a6-8bfa-b7e67ba2ac36,acct733129-280942864152.serverdata.net,E2016_Exch_1_HOSTWAY,,1,4e52e68c467543a68bfab7e67ba2ac36
26392,4e52e68c-4675-43a6-8bfa-b7e67ba2ac36,acct733129-280942864152.serverdata.net,E2016_Exch_1_HOSTWAY,,1,4e52e68c467543a68bfab7e67ba2ac36
26392,5ac8bfbb-b3d5-4660-8af2-4d509278314c,acct5178525-16420446246.serverdata.net,E2016_Exch_1_HOSTWAY,,1,5ac8bfbbb3d546608af24d509278314c
26392,5ac8bfbb-b3d5-4660-8af2-4d509278314c,acct5178525-16420446246.serverdata.net,E2016_Exch_1_HOSTWAY,,1,5ac8bfbbb3d546608af24d509278314c
26392,2b5e0121-1174-4ba1-9867-71f62a0e5ab4,a33ccount1234.serverdata.net,E2016_Exch_1_HOSTWAY,,1,2b5e012111744ba1986771f62a0e5ab4
26392,2b5e0121-1174-4ba1-9867-71f62a0e5ab4,a33ccount1234.serverdata.net,E2016_Exch_1_HOSTWAY,,1,2b5e012111744ba1986771f62a0e5ab4
26392,d91dfe0c-771f-4061-854c-92430f0f5508,a33c1count1234.serverdata.net,E2016_Exch_1_HOSTWAY,,1,d91dfe0c771f4061854c92430f0f5508
26392,d91dfe0c-771f-4061-854c-92430f0f5508,a33c1count1234.serverdata.net,E2016_Exch_1_HOSTWAY,,1,d91dfe0c771f4061854c92430f0f5508
26392,0fcdf09f-d95a-4c33-ad24-9a8aa5eb7377,ivanPetrov1.serverdata.net,E2016_Exch_1_HOSTWAY,,1,0fcdf09fd95a4c33ad249a8aa5eb7377
26392,0fcdf09f-d95a-4c33-ad24-9a8aa5eb7377,ivanPetrov1.serverdata.net,E2016_Exch_1_HOSTWAY,,1,0fcdf09fd95a4c33ad249a8aa5eb7377
26392,bfb653cc-5cc0-4d62-b268-60d8344402f2,ivanPetrov2.serverdata.net,E2016_Exch_1_HOSTWAY,,1,bfb653cc5cc04d62b26860d8344402f2
26392,bfb653cc-5cc0-4d62-b268-60d8344402f2,ivanPetrov2.serverdata.net,E2016_Exch_1_HOSTWAY,,1,bfb653cc5cc04d62b26860d8344402f2
26392,2c059609-11bf-4cd7-ba89-81427124e92a,acct7226229-88035511259.serverdata.net,E2016_Exch_1_HOSTWAY,,1,2c05960911bf4cd7ba8981427124e92a
26392,2c059609-11bf-4cd7-ba89-81427124e92a,acct7226229-88035511259.serverdata.net,E2016_Exch_1_HOSTWAY,,1,2c05960911bf4cd7ba8981427124e92a
26392,1de5bbc7-912a-4ab4-a04c-812ffb3333a1,acct2350935-17510510768.serverdata.net,E2016_Exch_1_HOSTWAY,,1,1de5bbc7912a4ab4a04c812ffb3333a1
26392,1de5bbc7-912a-4ab4-a04c-812ffb3333a1,acct2350935-17510510768.serverdata.net,E2016_Exch_1_HOSTWAY,,1,1de5bbc7912a4ab4a04c812ffb3333a1
